x;y;
961;-76.201;
962;-76.201;
963;-74.3951;
964;-74.3951;
965;-74.3951;
966;-72.4722;
967;-72.4722;
968;-70.5117;
969;-70.5117;
970;-68.4945;
971;-68.4945;
972;-66.414;
973;-66.414;
974;-64.3006;
975;-64.3006;
976;-62.1311;
977;-62.1311;
978;-59.8419;
979;-59.8419;
980;-57.5228;
981;-57.5228;
982;-57.5228;
983;-55.1714;
984;-55.1714;
985;-55.1714;
986;-52.7359;
987;-52.7359;
988;-50.3023;
989;-50.3023;
990;-47.8173;
991;-47.8173;
992;-45.262;
993;-45.262;
994;-42.6341;
995;-42.6341;
996;-39.994;
997;-39.994;
998;-37.3665;
999;-37.3665;
1000;-34.6504;
1001;-34.6504;
1002;-34.6504;
1003;-31.9216;
1004;-31.9216;
1005;-31.9216;
1006;-29.1666;
1007;-29.1666;
1008;-29.1666;
1009;-26.4201;
1010;-26.4201;
1011;-26.4201;
1012;-23.6991;
1013;-23.6991;
1014;-20.9661;
1015;-20.9661;
1016;-18.1862;
1017;-18.1862;
1018;-15.3837;
1019;-15.3837;
1020;-12.5668;
1021;-12.5668;
1022;-9.72786;
1023;-9.72786;
1024;-6.91506;
1025;-6.91506;
1026;-4.07838;
1027;-4.07838;
1028;-4.07838;
1029;-1.22221;
1030;-1.22221;
1031;-1.22221;
1032;1.61725;
1033;1.61725;
1034;1.61725;
1035;4.46587;
1036;4.46587;
1037;7.30306;
1038;7.30306;
1039;10.1299;
1040;10.1299;
1041;13.0213;
1042;13.0213;
1043;15.8654;
1044;15.8654;
1045;18.6596;
1046;18.6596;
1047;21.4409;
1048;21.4409;
1049;24.2318;
1050;24.2318;
1051;24.2318;
1052;27.0075;
1053;27.0075;
1054;27.0075;
1055;29.7657;
1056;29.7657;
1057;29.7657;
1058;32.4422;
1059;32.4422;
1060;35.0907;
1061;35.0907;
1062;37.7829;
1063;40.4034;
1064;40.4034;
1065;42.964;
1066;42.964;
1067;45.455;
1068;45.455;
1069;47.9491;
1070;47.9491;
1071;50.397;
1072;50.397;
1073;50.397;
1074;52.8249;
1075;52.8249;
1076;52.8249;
1077;55.1689;
1078;55.1689;
1079;55.1689;
1080;57.3982;
1081;57.3982;
1082;59.6173;
1083;59.6173;
1084;61.8057;
1085;61.8057;
1086;63.9158;
1087;63.9158;
1088;65.9752;
1089;65.9752;
1090;67.9464;
1091;67.9464;
1092;69.8317;
1093;69.8317;
1094;71.6824;
1095;71.6824;
1096;71.6824;
1097;73.4543;
1098;73.4543;
1099;73.4543;
1100;75.1591;
1101;75.1591;
1102;75.1591;
1103;76.7995;
1104;76.7995;
1105;78.411;
1106;78.411;
1107;79.8556;
1108;79.8556;
1109;81.2598;
1110;81.2598;
1111;82.5775;
1112;82.5775;
1113;83.7994;
1114;-57.9421;
1115;-57.9421;
1116;-55.601;
1117;-55.601;
1118;-55.601;
1119;-53.1752;
1120;-53.1752;
1121;-53.1752;
1122;-50.7542;
